id,focus,signal,slack,drag,confidence,score,lane
l001,move ordering,35,33,6,25,139,watch
l002,search width,35,34,6,55,170,watch
l003,endgame risk,35,35,6,85,201,watch
l004,position pressure,35,36,18,25,94,hold
l005,move ordering,35,37,18,55,125,watch
l006,search width,35,38,18,85,156,watch
l007,endgame risk,35,39,34,25,33,hold
l008,position pressure,35,40,34,55,64,hold
l009,move ordering,35,41,34,85,95,hold
l010,search width,60,42,6,25,223,ship
l011,endgame risk,60,43,6,55,254,ship
l012,position pressure,60,44,6,85,285,ship
l013,move ordering,60,45,18,25,178,watch
l014,search width,60,46,18,55,209,ship
l015,endgame risk,60,47,18,85,240,ship
l016,position pressure,60,48,34,25,117,watch
l017,move ordering,60,32,34,55,131,watch
l018,search width,60,33,34,85,162,watch
l019,endgame risk,85,34,6,25,290,ship
l020,position pressure,85,35,6,55,321,ship
l021,move ordering,85,36,6,85,352,ship
l022,search width,85,37,18,25,245,ship
l023,endgame risk,85,38,18,55,276,ship
l024,position pressure,85,39,18,85,307,ship
l025,move ordering,85,40,34,25,184,watch
l026,search width,85,41,34,55,215,ship
l027,endgame risk,85,42,34,85,246,ship
